Site,Layer,Unit,GridX,GridY,X (nm),Y (nm),EdgeDistance (nm),Area (nm2),MinorLength,MajorLength,Eccentricity ,RMSDeviation,RMSDeviationPercentage,ROI Deviation,StdSlope
1,12,0,0,7,-1.88E-06,1.39E-06,0,10452.4365,111.3447177,119.5248037,0.363583525,1.478094871,1.236642793,40.21884235,0.394581571
1,12,0,1,7,-1.73E-06,1.40E-06,0,10693.4107,115.374606,118.0092732,0.210127153,1.322686851,1.120832978,40.32152616,0.458694207
1,12,0,2,7,-1.57E-06,1.39E-06,0,10318.7415,111.5786457,117.7486043,0.319457575,1.087236952,0.923354428,38.95377793,0.354773438
1,12,0,3,7,-1.41E-06,1.39E-06,0,10322.3999,111.5190193,117.8533306,0.323428563,1.074256023,0.911519444,39.73806619,0.429831366
1,12,0,4,7,-1.25E-06,1.39E-06,0,10800.1079,113.6190114,121.0283773,0.34451741,1.141258473,0.942967672,40.22654287,0.433369763
1,12,0,5,7,-1.10E-06,1.39E-06,0,11020.264,115.0000582,122.0124253,0.33412877,1.171563445,0.960200112,39.77500249,0.322796175
1,12,0,6,7,-9.41E-07,1.39E-06,0,10957.9598,116.8236693,119.4287763,0.207726527,1.056516077,0.88464113,40.0047786,0.282451539
1,12,0,7,7,-7.83E-07,1.39E-06,0,10870.6391,115.4297048,119.9078495,0.270736657,1.040178124,0.867481261,40.95590863,0.362214971
1,12,0,8,7,-6.28E-07,1.39E-06,0,10819.7637,114.976479,119.8171242,0.281368752,1.01121862,0.843968361,41.35624112,0.426202744
1,12,0,9,7,-4.71E-07,1.39E-06,0,10688.49,112.5171516,120.9505221,0.366864949,0.769950032,0.636582644,41.41142947,0.404463469
1,12,0,10,7,-3.13E-07,1.39E-06,0,11030.4406,118.1005395,118.9189596,0.117119464,1.174542449,0.987683085,42.86418207,0.395331636
1,12,0,11,7,-1.55E-07,1.38E-06,0,11007.2773,117.2224079,119.5582058,0.196703149,0.774503993,0.647804965,42.50445866,0.227911506
1,12,0,12,7,2.17E-10,1.38E-06,0,11071.7105,118.2087102,119.2546613,0.132153487,0.712579745,0.597527793,43.98592467,0.478920107
1,12,0,13,7,1.58E-07,1.38E-06,0,11205.7829,118.0569107,120.8539667,0.213898449,1.259870904,1.042473771,44.66649112,0.432088027
1,12,0,14,7,3.15E-07,1.38E-06,0,10823.3972,115.5832922,119.228109,0.245368488,1.040598305,0.872779342,44.76674699,0.517785867
1,12,0,15,7,4.69E-07,1.38E-06,0,11176.5342,118.0978303,120.4967556,0.198546989,0.690411333,0.57297089,45.25810929,0.419746512
1,12,0,16,7,6.27E-07,1.38E-06,0,11528.574,120.7190716,121.59335,0.119702408,0.966403564,0.794783238,45.12451217,0.460529704
1,12,0,17,7,7.84E-07,1.38E-06,0,11565.5758,118.1187064,124.6690634,0.319880077,1.110084179,0.890424736,45.15281803,0.404686205
1,12,0,18,7,9.40E-07,1.37E-06,0,11235.9173,118.4440579,120.7828783,0.195838514,0.826406817,0.68420858,45.43535825,0.40571166
1,12,0,19,7,1.10E-06,1.38E-06,0,11275.1902,119.5376103,120.0962451,0.096340449,0.945486072,0.787273634,45.05036165,0.433157782
1,12,0,20,7,1.25E-06,1.38E-06,0,11449.8849,119.9394069,121.548428,0.162173227,0.823376743,0.677406328,45.97884844,0.441105841
1,12,0,21,7,1.41E-06,1.37E-06,0,11241.0519,119.162413,120.1096173,0.125340095,1.082065878,0.900898615,46.37374146,0.312676795
1,12,0,22,7,1.57E-06,1.37E-06,0,11000.0477,116.0557987,120.6807071,0.274186669,0.610213674,0.505643104,46.23995927,0.322194942
1,12,0,23,7,1.73E-06,1.37E-06,0,11369.4872,116.3241146,124.4460864,0.355345534,1.090568738,0.876338317,46.30835485,0.243008473
1,12,0,24,7,1.88E-06,1.37E-06,0,11156.1413,116.9237353,121.4846614,0.271434998,0.910090708,0.749140424,45.76782028,0.323909507
1,12,0,25,7,2.04E-06,1.37E-06,0,10910.6453,117.2476125,118.4831389,0.144038166,0.735769152,0.620990598,45.42722722,0.375376252
1,12,0,0,8,-1.96E-06,1.26E-06,4.20E-08,10450.9218,113.8738793,116.8531979,0.22437122,1.891191854,1.618433974,36.83240605,0.542260677
1,12,0,1,8,-1.81E-06,1.26E-06,4.16E-08,10352.9315,112.8184576,116.840472,0.260117863,2.169781575,1.857046226,36.94103801,0.699322754
1,12,0,2,8,-1.65E-06,1.26E-06,3.80E-08,10011.2992,108.3425315,117.6526144,0.389874424,1.750615025,1.487952507,36.30220512,0.453631693
1,12,0,3,8,-1.49E-06,1.26E-06,3.95E-08,10311.1721,110.468944,118.8441898,0.368752768,1.999140986,1.682152901,36.10550901,0.606431859
1,12,0,4,8,-1.33E-06,1.26E-06,3.85E-08,10809.1463,115.3347297,119.3277396,0.256525532,2.370986582,1.986953403,35.68088416,0.568635283
1,12,0,5,8,-1.18E-06,1.26E-06,3.74E-08,10370.7162,107.8667744,122.4140253,0.47281163,1.861527693,1.520681709,35.08809113,0.456772537
1,12,0,6,8,-1.02E-06,1.26E-06,3.74E-08,10620.7604,112.9605037,119.7123925,0.331090279,2.662766157,2.224302848,34.86430452,0.466588126
1,12,0,7,8,-8.61E-07,1.25E-06,3.57E-08,10772.2201,110.0906596,124.5847443,0.468127678,2.216044015,1.778744281,33.95589785,0.471373576
1,12,0,8,8,-7.08E-07,1.25E-06,3.53E-08,10542.6564,109.3956331,122.7044145,0.45294615,1.388701684,1.131745496,34.46206689,0.472757305
1,12,0,9,8,-5.50E-07,1.25E-06,3.76E-08,10408.6981,107.4479428,123.3412732,0.491028596,1.615360042,1.309667072,34.16113277,0.486727077
1,12,0,10,8,-3.92E-07,1.25E-06,4.22E-08,10750.1958,113.5837943,120.506403,0.334053775,1.661722815,1.37894981,34.61666797,0.438036793
1,12,0,11,8,-2.37E-07,1.25E-06,3.93E-08,10864.9213,111.46949,124.1025458,0.439577428,1.644908526,1.325443016,36.45300853,0.54104627
1,12,0,12,8,-7.81E-08,1.25E-06,3.65E-08,10612.8879,107.7330107,125.4281167,0.512105873,1.493930279,1.191064905,36.051163,0.591252072
1,12,0,13,8,7.73E-08,1.25E-06,4.23E-08,10939.7809,114.2116854,121.9574136,0.350698944,1.446586761,1.186140898,37.21662708,0.560405814
1,12,0,14,8,2.34E-07,1.25E-06,4.09E-08,11045.8914,112.4130886,125.1105719,0.438953236,2.029366314,1.62205822,37.08357028,0.543685725
1,12,0,15,8,3.92E-07,1.25E-06,4.34E-08,11056.3754,113.3279834,124.2183439,0.409458181,1.527074276,1.229346833,37.36757231,0.523472813
1,12,0,16,8,5.47E-07,1.25E-06,4.87E-08,11325.93,115.0533336,125.3385847,0.396718628,1.783332273,1.42281188,36.82869063,0.557084641
1,12,0,17,8,7.07E-07,1.25E-06,4.55E-08,10946.9528,112.4878234,123.9075738,0.419324232,1.339178288,1.08078808,36.97662505,0.481115626
1,12,0,18,8,8.61E-07,1.25E-06,4.29E-08,10691.7987,111.4961239,122.0959126,0.407545869,1.478518301,1.210948237,37.03630809,0.440611515
1,12,0,19,8,1.02E-06,1.25E-06,4.18E-08,11283.3625,115.8853003,123.9710589,0.355234954,1.191038126,0.960738851,37.42857378,0.531977745
1,12,0,20,8,1.17E-06,1.24E-06,4.31E-08,10672.4671,108.0718919,125.7367384,0.511120162,1.766969146,1.405292652,37.93664968,0.564245749
1,12,0,21,8,1.33E-06,1.24E-06,4.30E-08,10849.2951,109.2227207,126.4732419,0.504171778,1.337378247,1.057439682,38.38989561,0.46403357
1,12,0,22,8,1.49E-06,1.24E-06,4.10E-08,11522.469,114.1018092,128.576956,0.460961058,2.043998192,1.589708028,38.55726858,0.572277258
1,12,0,23,8,1.64E-06,1.24E-06,4.10E-08,10886.0606,111.0855076,124.7738178,0.455384224,1.67286839,1.34072069,39.28498798,0.557752425
1,12,0,24,8,1.80E-06,1.24E-06,3.94E-08,10500.412,107.8921949,123.9157275,0.491832066,2.155541473,1.739522106,37.88570202,0.51694521
1,12,0,25,8,1.96E-06,1.24E-06,3.89E-08,10771.9889,112.1506056,122.2937868,0.398751771,1.405311708,1.149127641,37.8056182,0.6467592
1,12,1,0,0,-2.28E-06,8.73E-07,3.54E-08,11312.0403,112.0563468,128.5329878,0.489844146,1.735885222,1.350536739,36.36772729,0.611174378
1,12,1,1,0,-2.12E-06,8.71E-07,3.45E-08,10577.0916,112.2032056,120.0248356,0.355087059,1.576681294,1.313629205,35.82748168,0.652960085
1,12,1,2,0,-1.96E-06,8.73E-07,3.20E-08,10748.2295,112.9510737,121.1592808,0.361807676,2.365949177,1.952759345,35.08394021,0.547567032
1,12,1,3,0,-1.81E-06,8.70E-07,3.62E-08,10584.9787,108.8503328,123.8141687,0.476558462,2.132410295,1.722266779,35.03786517,0.538952186
1,12,1,4,0,-1.65E-06,8.69E-07,3.28E-08,10584.8932,112.539688,119.7542392,0.341847725,1.891799463,1.57973486,33.85292248,0.580532872
1,12,1,5,0,-1.49E-06,8.67E-07,3.38E-08,9792.7336,108.1710692,115.2664549,0.345432441,2.124677849,1.843275089,33.59415099,0.631014646
1,12,1,6,0,-1.34E-06,8.67E-07,3.29E-08,10168.6308,113.4921022,114.0793292,0.101333937,1.747320491,1.531671428,32.79131145,0.614421212
1,12,1,7,0,-1.18E-06,8.66E-07,3.34E-08,9784.98903,109.2413396,114.0468894,0.287224189,1.45809254,1.278502682,32.52322528,0.552690927
1,12,1,8,0,-1.02E-06,8.66E-07,3.22E-08,10132.2081,110.9740488,116.2499538,0.297839843,1.863452627,1.602970639,32.79585753,0.467180185
1,12,1,9,0,-8.67E-07,8.64E-07,3.43E-08,9790.90718,108.9766012,114.3930906,0.304068392,1.560267027,1.363952158,32.67473211,0.424972371
1,12,1,10,0,-7.12E-07,8.61E-07,3.18E-08,10641.755,109.8573916,123.3372023,0.454576565,2.053112016,1.664633198,32.37700284,0.505056794
1,12,1,11,0,-5.52E-07,8.60E-07,3.58E-08,10720.8786,114.6260466,119.0850338,0.271081936,1.51204898,1.26972209,32.55476951,0.476488866
1,12,1,12,0,-3.95E-07,8.56E-07,3.65E-08,9985.25303,104.7638732,121.3549923,0.504717767,1.934793908,1.594325763,32.87129695,0.464547821
1,12,1,13,0,-2.39E-07,8.55E-07,3.46E-08,10342.638,109.6520168,120.0949709,0.407860621,1.761678272,1.466904283,33.06637267,0.514741105
1,12,1,14,0,-8.27E-08,8.54E-07,3.56E-08,10353.3833,108.159767,121.8783791,0.460922966,1.928740341,1.582512301,34.89991791,0.630902302
1,12,1,15,0,7.26E-08,8.54E-07,3.54E-08,10527.0266,111.7617584,119.9285587,0.362708135,2.121853599,1.769264653,34.59230654,0.55996431
1,12,1,16,0,2.30E-07,8.54E-07,3.90E-08,10683.5939,114.9467661,118.3397739,0.237742342,1.375884323,1.162655865,34.1723421,0.453032738
1,12,1,17,0,3.87E-07,8.53E-07,3.96E-08,10390.2399,110.2912344,119.9484665,0.393116923,1.343061815,1.119699029,33.81784214,0.492924629
1,12,1,18,0,5.44E-07,8.51E-07,3.99E-08,10439.9704,109.5498916,121.3381688,0.429960412,1.347665564,1.110669114,34.16485488,0.571624908
1,12,1,19,0,6.99E-07,8.52E-07,3.67E-08,10771.5551,106.3898465,128.910516,0.564694555,2.413592461,1.872300675,33.84147353,0.558836107
1,12,1,20,0,8.55E-07,8.48E-07,3.78E-08,10891.322,109.4267925,126.7263858,0.504368314,1.605778441,1.267122416,33.80684788,0.463259214
1,12,1,21,0,1.01E-06,8.48E-07,3.83E-08,10832.6773,112.9766428,122.0835815,0.378981942,1.222500347,1.001363436,34.44452229,0.658771019
1,12,1,22,0,1.17E-06,8.48E-07,3.74E-08,10262.1333,110.3397395,118.4174813,0.363008313,2.104167976,1.776906544,33.95966705,0.574537435
1,12,1,23,0,1.33E-06,8.49E-07,3.64E-08,10796.7768,111.8868537,122.8641504,0.413167591,1.525918281,1.241955669,35.18608452,0.46301098
1,12,1,24,0,1.48E-06,8.47E-07,3.65E-08,10175.9065,109.1563875,118.6954512,0.392776113,1.897034104,1.598236567,34.43796424,0.537834654
1,12,1,25,0,1.64E-06,8.48E-07,3.30E-08,9922.7281,107.8553036,117.1385124,0.390152727,1.826249371,1.559051189,33.30235424,0.542737232
1,12,1,0,1,-2.20E-06,7.35E-07,0,10675.6574,115.3046024,117.8848799,0.208079635,1.4049755,1.191819936,33.71971875,0.475807269
1,12,1,1,1,-2.04E-06,7.35E-07,0,10337.2426,111.4185213,118.1292474,0.332249133,1.470002852,1.244402115,38.89268713,0.511109967
1,12,1,2,1,-1.89E-06,7.35E-07,0,10135.8653,111.4554106,115.7896638,0.271040748,1.196672153,1.03348789,38.90381279,0.429637649
1,12,1,3,1,-1.73E-06,7.35E-07,0,10358.0936,114.539342,115.142397,0.102213066,1.075701035,0.934235401,38.7215569,0.402172997
1,12,1,4,1,-1.57E-06,7.32E-07,0,10285.6367,110.4114724,118.6115822,0.365361124,1.585509104,1.336723678,37.16623901,0.417091261
1,12,1,5,1,-1.42E-06,7.32E-07,0,10658.2802,114.1532065,118.8800934,0.27918203,1.927670264,1.621524856,37.73004721,0.404639339
1,12,1,6,1,-1.26E-06,7.30E-07,0,10054.404,111.8437614,114.4602499,0.212593923,1.147554364,1.002578944,37.43916716,0.376857097
1,12,1,7,1,-1.10E-06,7.29E-07,0,10473.463,114.2494758,116.7202492,0.20466698,1.039047254,0.890203081,37.29708603,0.242084645
1,12,1,8,1,-9.47E-07,7.26E-07,0,10559.836,115.1509781,116.7614988,0.165518121,0.654772883,0.560778073,37.49805643,0.351714198
1,12,1,9,1,-7.90E-07,7.29E-07,0,10388.7103,113.1583988,116.8920468,0.25072247,1.210155679,1.035276319,37.94535323,0.395408298
1,12,1,10,1,-6.33E-07,7.27E-07,0,10760.9976,115.7638757,118.3558144,0.208133379,1.102346413,0.931383405,39.17608955,0.296873488
1,12,1,11,1,-4.76E-07,7.25E-07,0,10859.6201,117.0268505,118.1514994,0.137647373,0.865924903,0.732893706,40.02142234,0.376051343
1,12,1,12,1,-3.21E-07,7.24E-07,0,10932.0108,117.8211078,118.1373078,0.073115856,0.844600246,0.714931009,39.9275215,0.2466546
1,12,1,13,1,-1.63E-07,7.24E-07,0,10773.0852,115.3545173,118.9092415,0.242683306,0.901144161,0.757841989,41.02601879,0.460339256
1,12,1,14,1,-7.92E-09,7.22E-07,0,11045.5198,118.0253978,119.1573415,0.137509639,0.802697194,0.673644766,41.68897831,0.465541794
1,12,1,15,1,1.52E-07,7.22E-07,0,10661.0663,116.4178409,116.5980334,0.055573766,0.997108969,0.855167913,41.67886092,0.417957169
1,12,1,16,1,3.06E-07,7.21E-07,0,11410.2819,118.7626405,122.3282186,0.239678292,0.776229052,0.634546191,42.50907076,0.460821563
1,12,1,17,1,4.65E-07,7.21E-07,0,11871.6756,117.1953438,128.9768553,0.417549746,1.536676896,1.191436163,42.47493228,0.475064821
1,12,1,18,1,6.21E-07,7.17E-07,0,11342.4816,118.0889828,122.2950337,0.260004721,0.865504145,0.707718146,41.80214406,0.421498556
1,12,1,19,1,7.76E-07,7.18E-07,0,11415.3672,115.9504439,125.3509387,0.37995107,0.808089541,0.644661738,42.73687859,0.536852154
1,12,1,20,1,9.32E-07,7.18E-07,0,11329.5606,118.0084238,122.2391094,0.260810256,1.07560618,0.879919844,42.02954752,0.419317324
1,12,1,21,1,1.09E-06,7.17E-07,0,10889.495,114.0820958,121.5347211,0.344792187,0.862841257,0.70995453,42.00528035,0.505253705
1,12,1,22,1,1.25E-06,7.18E-07,0,11250.0548,115.9213826,123.566631,0.346287238,0.698359919,0.565168697,42.45844439,0.361473815
1,12,1,23,1,1.40E-06,7.13E-07,0,11142.6741,115.4338249,122.9041265,0.343320079,1.058534675,0.861268621,41.82879693,0.416188808
1,12,1,24,1,1.56E-06,7.12E-07,0,11080.1503,117.3760578,120.1921911,0.215201129,1.307808952,1.088098104,40.31790621,0.359313337
1,12,1,25,1,1.72E-06,7.12E-07,0,10384.3119,110.9852159,119.1304311,0.363413993,1.094796305,0.918989627,39.83446295,0.381862679
1,12,1,0,2,-2.28E-06,6.08E-07,0,10533.9462,114.4004852,117.2393356,0.218728066,0.86011933,0.733643982,43.18352585,0.275110159
1,12,1,1,2,-2.13E-06,6.07E-07,0,10822.2655,115.2042292,119.6079049,0.268848766,0.737086602,0.616252415,43.29680592,0.422469152
1,12,1,2,2,-1.97E-06,6.07E-07,0,11008.762,114.2542677,122.6806798,0.364216599,0.815393192,0.664646783,43.98139442,0.341892211
1,12,1,3,2,-1.81E-06,6.03E-07,0,10968.5545,115.8849188,120.5126394,0.274455831,0.966495948,0.801987204,42.88597481,0.315080019
1,12,1,4,2,-1.65E-06,6.02E-07,0,11065.1756,114.5679392,122.9717438,0.363329555,0.911373295,0.741124154,43.16718926,0.295751737
1,12,1,5,2,-1.50E-06,6.02E-07,0,10906.5056,114.4251597,121.359623,0.333188571,0.751877624,0.619545122,43.67935203,0.395606619
1,12,1,6,2,-1.34E-06,6.02E-07,0,11039.2293,114.5192016,122.7356036,0.359730933,0.57072725,0.465005453,43.74544959,0.418908728
1,12,1,7,2,-1.19E-06,5.99E-07,0,11511.2272,118.9171427,123.2500997,0.26282254,0.993149491,0.805800152,44.31292199,0.370744388
1,12,1,8,2,-1.03E-06,5.99E-07,0,11730.1562,121.5234897,122.9005097,0.14927544,1.142023708,0.929226177,44.56302486,0.444630648
1,12,1,9,2,-8.70E-07,5.98E-07,0,11867.3505,120.0213228,125.8941304,0.301863299,0.698745521,0.55502629,44.01939394,0.420875347
1,12,1,10,2,-7.14E-07,5.98E-07,0,11447.2033,119.4250774,122.0433119,0.206025239,0.546346883,0.447666385,45.05344474,0.297288876
1,12,1,11,2,-5.55E-07,5.97E-07,0,11583.7201,118.6900265,124.2636047,0.296131632,1.095015977,0.881204097,45.72306711,0.325975232
1,12,1,12,2,-4.00E-07,5.96E-07,0,11427.8076,118.134599,123.1674437,0.282938035,0.921124801,0.747863862,44.90901572,0.319621736
1,12,1,13,2,-2.44E-07,5.96E-07,0,12352.18,124.2112425,126.6172352,0.194018326,1.12030232,0.884794489,45.1792813,0.373543663
1,12,1,14,2,-8.56E-08,5.93E-07,0,11956.6982,122.587371,124.1868625,0.159979825,1.100791487,0.886399306,45.36851257,0.342023272
1,12,1,15,2,7.08E-08,5.94E-07,0,12381.1781,123.1938947,127.9625563,0.270450327,0.987451535,0.771672248,45.76928018,0.262357158
1,12,1,16,2,2.26E-07,5.95E-07,0,11676.4695,118.5154951,125.4430297,0.327718393,1.176142106,0.937590641,45.04005328,0.349785592
1,12,1,17,2,3.85E-07,5.91E-07,0,11766.4397,118.6108027,126.3080262,0.343753547,0.756067429,0.598590171,44.8838325,0.313898671
1,12,1,18,2,5.41E-07,5.91E-07,0,11704.441,119.2027482,125.0185706,0.301455231,0.640031203,0.511948905,43.83529106,0.311165642
1,12,1,19,2,6.95E-07,5.89E-07,0,11974.0071,122.1997861,124.761097,0.20158864,0.992139182,0.79523121,44.64421557,0.287323137
1,12,1,20,2,8.54E-07,5.87E-07,0,12005.6427,121.8937402,125.4047919,0.234971533,1.105919179,0.881879522,45.35697567,0.310350932
1,12,1,21,2,1.01E-06,5.87E-07,0,11758.5527,121.7085562,123.0106975,0.145117652,0.74603951,0.60648344,43.89428019,0.35776274
1,12,1,22,2,1.17E-06,5.87E-07,0,11814.6467,120.4339827,124.9055721,0.265175217,0.85483986,0.684388891,45.44912895,0.296620482
1,12,1,23,2,1.32E-06,5.85E-07,0,11877.4696,120.8935927,125.0923535,0.256912329,0.610385009,0.487947498,44.99392036,0.296240413
1,12,1,24,2,1.48E-06,5.84E-07,0,11534.1978,118.4803594,123.9513192,0.293815901,0.838417133,0.676408399,45.72499579,0.350690693
1,12,1,25,2,1.64E-06,5.85E-07,0,11734.2893,119.9937957,124.5111146,0.266916884,0.694155889,0.55750516,46.11211655,0.279562388
1,12,1,0,3,-2.21E-06,4.77E-07,0,11149.9432,115.1115637,123.3286054,0.35890841,0.819961458,0.664859102,46.97243171,0.449355738
1,12,1,1,3,-2.05E-06,4.77E-07,0,11294.7215,118.5850697,121.2706299,0.209284386,0.606001666,0.499710166,47.7304829,0.312848367
1,12,1,2,3,-1.89E-06,4.76E-07,0,11195.3818,116.9769089,121.8565524,0.280151369,0.83599083,0.686045037,47.11980936,0.238101921
1,12,1,3,3,-1.73E-06,4.78E-07,0,11524.1754,116.9802855,125.4316981,0.360856384,1.105710832,0.881524247,46.70288825,0.320928842
1,12,1,4,3,-1.58E-06,4.74E-07,0,11447.5227,118.2011075,123.310508,0.284874711,0.90357238,0.732761867,46.57496286,0.338980122
1,12,1,5,3,-1.42E-06,4.74E-07,0,11604.0361,119.9093779,123.2156977,0.230102462,0.996769724,0.80896326,46.61109264,0.44010992
1,12,1,6,3,-1.26E-06,4.72E-07,0,11604.0943,120.1604739,122.9588345,0.212129871,0.994602379,0.808890538,46.59683599,0.28547308
1,12,1,7,3,-1.10E-06,4.71E-07,0,11812.7694,119.2319757,126.1447282,0.32649239,1.206830923,0.956703415,44.7786472,0.333377797
1,12,1,8,3,-9.50E-07,4.71E-07,0,12158.33,123.3807726,125.4690358,0.18168736,1.227111618,0.978019485,45.80575619,0.283213031
1,12,1,9,3,-7.91E-07,4.71E-07,0,11651.9338,120.6399023,122.9750907,0.193952693,1.158127144,0.941757504,45.85760717,0.347678452
1,12,1,10,3,-6.37E-07,4.69E-07,0,11708.5027,119.0425658,125.2302364,0.310450205,1.052792999,0.840685948,44.26424908,0.384084332
1,12,1,11,3,-4.81E-07,4.69E-07,0,12026.5448,120.5824818,126.9891966,0.313618304,0.85751062,0.675262654,44.61393223,0.382731405
1,12,1,12,3,-3.25E-07,4.67E-07,0,11574.0678,119.2586956,123.5680195,0.26178618,0.905601296,0.732876759,42.5932702,0.367010412
1,12,1,13,3,-1.67E-07,4.67E-07,0,12338.562,122.836899,127.8927199,0.278389493,1.847391214,1.444485046,42.14443376,0.325670225
1,12,1,14,3,-9.12E-09,4.66E-07,0,11703.5867,120.036632,124.1410162,0.255012613,0.847819143,0.682948448,42.62281193,0.372371638
1,12,1,15,3,1.46E-07,4.65E-07,0,11639.2781,119.8487655,123.6524149,0.246120718,0.698790189,0.565124579,41.08871428,0.346757686
1,12,1,16,3,3.05E-07,4.63E-07,0,11688.2461,117.8041315,126.3278039,0.361099364,0.839643122,0.664654253,40.69592036,0.359515208
1,12,1,17,3,4.60E-07,4.62E-07,0,11609.0001,119.8933722,123.2848638,0.232942088,0.745625104,0.604798579,39.65708813,0.388219398
1,12,1,18,3,6.18E-07,4.63E-07,0,11691.1093,120.8472094,123.176884,0.193568539,0.767896921,0.623409926,40.70989717,0.379637788
1,12,1,19,3,7.75E-07,4.61E-07,0,11837.8013,121.4157638,124.1383848,0.20828651,0.652476816,0.525604403,41.05678577,0.435052593
1,12,1,20,3,9.31E-07,4.62E-07,0,11564.9848,121.1998837,121.4934832,0.069479009,0.68412985,0.563100037,40.72682506,0.385342599
1,12,1,21,3,1.09E-06,4.60E-07,0,11945.0702,119.6183872,127.1454678,0.338963683,0.79705988,0.626888157,41.98997693,0.433843944
1,12,1,22,3,1.24E-06,4.57E-07,0,12152.3936,123.2830728,125.5071582,0.187423436,1.678169299,1.337110427,41.84224741,0.258936754
1,12,1,23,3,1.40E-06,4.58E-07,0,11860.6182,120.4419197,125.3833239,0.277970465,1.064849099,0.8492749,43.06270716,0.469981822
1,12,1,24,3,1.56E-06,4.57E-07,0,11629.3114,120.8636842,122.5090842,0.163344096,1.149248456,0.938092439,44.58207914,0.344404562
1,12,1,25,3,1.71E-06,4.56E-07,0,11372.5661,117.5092507,123.2243494,0.301011915,0.905113795,0.734525116,45.14709763,0.375710975
1,12,1,0,4,-2.28E-06,3.51E-07,0,11888.227,121.0914304,125.0010905,0.248144643,0.652509671,0.522003183,48.85872101,0.387881227
1,12,1,1,4,-2.13E-06,3.50E-07,0,12025.1473,120.2955489,127.2773036,0.326650133,1.012188703,0.795262529,47.88483622,0.327186252
1,12,1,2,4,-1.97E-06,3.50E-07,0,11725.3477,117.829129,126.7019161,0.367632459,0.875808283,0.691235231,48.06434573,0.3715378
1,12,1,3,4,-1.81E-06,3.47E-07,0,11927.6027,122.7734395,123.6969133,0.121965151,0.817478962,0.660872564,47.93825423,0.348364592
1,12,1,4,4,-1.66E-06,3.46E-07,0,11506.2607,119.4731086,122.6236295,0.225222348,0.920458744,0.750637334,47.55250237,0.325283813
1,12,1,5,4,-1.50E-06,3.46E-07,0,11723.5133,118.0450665,126.4503567,0.358502067,0.612229336,0.484165764,47.04382669,0.320446643
1,12,1,6,4,-1.34E-06,3.45E-07,0,12178.3997,121.9582396,127.142046,0.282632633,1.30966706,1.030081787,47.15388722,0.437562334
1,12,1,7,4,-1.19E-06,3.45E-07,0,11987.369,120.1618881,127.0185796,0.324113504,1.291263115,1.016593887,45.0218312,0.276527923
1,12,1,8,4,-1.03E-06,3.45E-07,0,12563.7266,121.6786843,131.4661946,0.378622656,1.708909337,1.299884995,43.99338585,0.312057927
1,12,1,9,4,-8.73E-07,3.42E-07,0,12298.1477,120.5206247,129.9237211,0.373510322,1.345833797,1.035864572,43.88223322,0.374345755
1,12,1,10,4,-7.16E-07,3.41E-07,0,12391.3486,122.4482136,128.8475731,0.311232267,1.308360991,1.015433166,41.8229881,0.283718962
