name of the site,location(x_y),area, areaX, perimeter, perimeterX, areaEnclosingCircle, areaFitEllipse, areaMinAreaRectangle, eccentricity, orientation, convexity, 0degDiam, 45degDiam, 90degDiam, 135degDiam
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2260_1904,5.14E-16,6.40E-16,8.60E-08,1.03E-07,5.83E-16,2.09E-15,6.56E-16,0.959703289,143.7922821,0.969676085,5.90E-08,5.38E-08,5.81E-08,5.38E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2814_1902,5.56E-16,6.86E-16,8.89E-08,1.06E-07,6.13E-16,2.27E-15,7.02E-16,0.968349631,4.394682407,0.977520873,5.73E-08,5.64E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2726_1906,5.53E-16,6.84E-16,8.96E-08,1.08E-07,6.26E-16,2.24E-15,7.07E-16,0.953022999,1.69083643,0.971135343,5.73E-08,5.47E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1376_1970,4.63E-16,5.81E-16,8.12E-08,9.57E-08,5.39E-16,1.92E-15,5.72E-16,0.975527059,93.36826324,0.979891725,5.90E-08,5.98E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1564_1970,4.90E-16,6.10E-16,8.29E-08,9.74E-08,5.53E-16,2.05E-15,5.93E-16,0.968204387,177.6846619,0.978118162,6.15E-08,6.15E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 448_1974,4.90E-16,6.12E-16,8.36E-08,9.91E-08,5.49E-16,2.00E-15,6.14E-16,0.96725101,144.0673218,0.975272727,5.98E-08,5.98E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 542_1972,4.93E-16,6.15E-16,8.26E-08,9.91E-08,5.45E-16,2.03E-15,6.13E-16,0.966694998,89.62562561,0.983976693,5.81E-08,5.98E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 914_1972,4.88E-16,6.10E-16,8.44E-08,9.74E-08,5.83E-16,2.03E-15,5.93E-16,0.958213752,137.5251312,0.972383721,5.90E-08,6.07E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1008_1972,4.71E-16,5.89E-16,8.12E-08,9.57E-08,5.26E-16,1.95E-15,5.72E-16,0.964648395,149.6834564,0.979483283,5.90E-08,5.98E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1098_1972,4.87E-16,6.09E-16,8.31E-08,9.91E-08,5.57E-16,1.99E-15,6.13E-16,0.946537236,113.3674927,0.975146199,5.81E-08,6.15E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1190_1974,5.38E-16,6.65E-16,8.75E-08,1.03E-07,6.11E-16,2.20E-15,6.56E-16,0.961519849,92.22362518,0.976805832,5.98E-08,6.07E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1284_1974,4.91E-16,6.16E-16,8.53E-08,1.01E-07,5.47E-16,2.02E-15,6.32E-16,0.974581626,118.5297165,0.960028551,5.98E-08,5.81E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1468_1974,5.02E-16,6.28E-16,8.60E-08,1.03E-07,5.85E-16,2.04E-15,6.52E-16,0.926736089,139.0932922,0.966947961,5.98E-08,5.98E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2214_1972,4.76E-16,5.96E-16,8.19E-08,9.74E-08,5.31E-16,1.94E-15,5.93E-16,0.970626322,121.6403198,0.978963186,5.73E-08,5.98E-08,5.81E-08,5.98E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2584_1972,4.76E-16,5.97E-16,8.26E-08,9.91E-08,5.53E-16,1.95E-15,6.13E-16,0.909213439,129.0415039,0.975299401,5.90E-08,6.15E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2678_1974,4.44E-16,5.61E-16,7.97E-08,9.57E-08,5.03E-16,1.78E-15,5.72E-16,0.959245551,122.7567062,0.9728,5.81E-08,6.07E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2952_1974,5.01E-16,6.25E-16,8.43E-08,1.01E-07,5.79E-16,2.04E-15,6.35E-16,0.94669614,123.6208572,0.971691437,5.98E-08,6.15E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3142_1974,4.43E-16,5.60E-16,7.92E-08,9.57E-08,4.91E-16,1.81E-15,5.70E-16,0.958139967,129.5600281,0.973515249,5.81E-08,5.98E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 78_1976,4.88E-16,6.10E-16,8.36E-08,9.91E-08,5.53E-16,1.99E-15,6.13E-16,0.955697398,130.6881104,0.974489796,5.81E-08,5.81E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 356_1974,4.79E-16,6.03E-16,8.40E-08,1.03E-07,5.62E-16,1.93E-15,6.13E-16,0.921278836,140.473587,0.968242245,5.81E-08,5.98E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 634_1974,4.83E-16,6.05E-16,8.36E-08,9.91E-08,5.45E-16,2.00E-15,6.13E-16,0.963950705,137.4253082,0.973509934,5.81E-08,5.98E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 726_1976,4.84E-16,6.05E-16,8.26E-08,9.91E-08,5.31E-16,1.97E-15,6.14E-16,0.981401457,136.2914429,0.974981604,6.07E-08,5.98E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1652_1976,4.89E-16,6.12E-16,8.43E-08,1.01E-07,5.68E-16,2.01E-15,6.13E-16,0.963398929,103.9115982,0.970993474,5.98E-08,5.98E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1750_1974,4.58E-16,5.76E-16,8.02E-08,9.57E-08,5.34E-16,1.92E-15,5.72E-16,0.909740279,120.5553894,0.978939158,5.90E-08,6.07E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1840_1976,5.03E-16,6.29E-16,8.50E-08,1.03E-07,5.79E-16,2.04E-15,6.56E-16,0.939412784,122.0436478,0.972496474,6.07E-08,6.15E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1934_1974,5.43E-16,6.70E-16,8.75E-08,1.03E-07,6.08E-16,2.24E-15,6.56E-16,0.974556783,119.3048935,0.977631579,5.98E-08,5.98E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2028_1976,5.48E-16,6.78E-16,8.84E-08,1.06E-07,6.05E-16,2.21E-15,7.02E-16,0.981163776,148.6763,0.973411154,5.90E-08,6.07E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2120_1974,4.49E-16,5.66E-16,8.00E-08,9.40E-08,5.32E-16,1.87E-15,5.52E-16,0.941882821,116.5604401,0.974643423,5.90E-08,6.07E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2396_1974,5.05E-16,6.29E-16,8.48E-08,1.01E-07,5.62E-16,2.05E-15,6.35E-16,0.973641805,138.9798431,0.975299929,5.98E-08,6.15E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2492_1974,5.29E-16,6.57E-16,8.72E-08,1.04E-07,5.88E-16,2.17E-15,6.79E-16,0.960011783,117.0935669,0.971198928,5.90E-08,6.15E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3048_1976,5.43E-16,6.73E-16,8.89E-08,1.06E-07,6.10E-16,2.21E-15,7.02E-16,0.981238554,109.967514,0.970645793,5.90E-08,5.98E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3322_1974,5.08E-16,6.36E-16,8.72E-08,1.04E-07,5.96E-16,2.09E-15,6.45E-16,0.989326441,62.66591263,0.96398892,5.98E-08,6.15E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 170_1978,4.81E-16,6.04E-16,8.33E-08,1.01E-07,5.48E-16,1.96E-15,6.17E-16,0.973793935,159.1578064,0.974112426,5.90E-08,5.98E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 820_1978,5.61E-16,6.92E-16,8.99E-08,1.06E-07,6.25E-16,2.27E-15,7.02E-16,0.963567748,34.93246078,0.971572963,5.90E-08,5.55E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2306_1978,4.65E-16,5.89E-16,8.43E-08,1.01E-07,5.47E-16,1.89E-15,6.01E-16,0.947725202,131.0769653,0.956489122,5.98E-08,5.81E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2860_1976,5.29E-16,6.58E-16,8.79E-08,1.06E-07,6.05E-16,2.13E-15,6.85E-16,0.925850647,147.7799988,0.971812081,5.98E-08,6.24E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3234_1976,4.59E-16,5.79E-16,8.19E-08,9.74E-08,5.47E-16,1.87E-15,5.91E-16,0.912892324,108.2077713,0.969159599,5.81E-08,6.07E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3418_1978,5.15E-16,6.40E-16,8.55E-08,1.03E-07,5.82E-16,2.10E-15,6.57E-16,0.976822569,136.3813629,0.974429855,5.81E-08,5.98E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3512_1978,4.64E-16,5.86E-16,8.31E-08,9.91E-08,5.41E-16,1.88E-15,5.98E-16,0.963995236,147.4722748,0.96651446,5.73E-08,5.90E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3600_1976,4.95E-16,6.18E-16,8.43E-08,1.01E-07,5.59E-16,2.01E-15,6.35E-16,0.944557817,124.9668808,0.972022956,5.98E-08,6.15E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3786_1978,4.53E-16,5.71E-16,8.07E-08,9.57E-08,5.40E-16,1.84E-15,5.72E-16,0.910778753,132.8312073,0.971025842,5.98E-08,5.81E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3974_1978,5.19E-16,6.46E-16,8.75E-08,1.03E-07,6.17E-16,2.13E-15,6.57E-16,0.929794679,127.0467453,0.965376782,5.90E-08,6.07E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3878_1980,4.62E-16,5.80E-16,8.12E-08,9.57E-08,5.44E-16,1.90E-15,5.72E-16,0.945711013,137.6305084,0.973076923,5.90E-08,5.98E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2770_1982,4.69E-16,5.93E-16,8.43E-08,1.01E-07,5.44E-16,1.91E-15,6.13E-16,0.96376636,152.3632507,0.95610119,5.73E-08,5.73E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 264_1982,4.83E-16,6.05E-16,8.41E-08,9.91E-08,5.46E-16,1.97E-15,6.13E-16,0.983661057,39.9084816,0.969208211,5.81E-08,5.55E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3694_1984,4.98E-16,6.23E-16,8.45E-08,1.03E-07,5.68E-16,2.02E-15,6.29E-16,0.9618909,154.219162,0.974285714,5.73E-08,5.47E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1330_2052,4.92E-16,6.15E-16,8.36E-08,9.91E-08,5.47E-16,2.03E-15,6.13E-16,0.985804315,49.56992722,0.974710983,5.98E-08,5.81E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1422_2050,4.86E-16,6.10E-16,8.48E-08,1.01E-07,5.65E-16,1.98E-15,6.32E-16,0.93205934,124.2876663,0.96382055,5.98E-08,6.15E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1706_2050,4.94E-16,6.16E-16,8.41E-08,9.91E-08,5.68E-16,2.05E-15,6.13E-16,0.949523195,107.8933868,0.972661871,5.90E-08,5.90E-08,5.81E-08,5.98E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2536_2050,4.59E-16,5.78E-16,8.09E-08,9.74E-08,5.12E-16,1.87E-15,5.90E-16,0.987071114,179.0141602,0.974418605,5.98E-08,6.07E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2632_2052,5.14E-16,6.41E-16,8.70E-08,1.03E-07,5.92E-16,2.10E-15,6.56E-16,0.978349404,60.91140747,0.969717825,5.73E-08,5.81E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 124_2052,4.83E-16,6.04E-16,8.34E-08,9.74E-08,5.51E-16,1.99E-15,5.93E-16,0.98638024,103.2407532,0.972774099,5.98E-08,6.15E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 216_2052,4.89E-16,6.10E-16,8.29E-08,9.74E-08,5.69E-16,2.05E-15,5.93E-16,0.972497443,156.3966217,0.980234261,5.98E-08,6.07E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 310_2052,4.95E-16,6.19E-16,8.48E-08,1.01E-07,5.58E-16,2.04E-15,6.35E-16,0.975286526,8.08475399,0.968571429,5.90E-08,6.15E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 588_2052,4.94E-16,6.16E-16,8.36E-08,9.91E-08,5.79E-16,2.04E-15,6.13E-16,0.952985421,149.0863037,0.975486662,6.07E-08,6.15E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 680_2054,5.07E-16,6.30E-16,8.46E-08,9.91E-08,5.61E-16,2.11E-15,6.13E-16,0.983426664,25.23933792,0.977480647,5.98E-08,5.81E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 866_2052,4.93E-16,6.15E-16,8.31E-08,9.91E-08,5.64E-16,2.04E-15,6.14E-16,0.929111484,144.7745972,0.97826087,5.90E-08,6.15E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 960_2054,4.69E-16,5.89E-16,8.19E-08,9.74E-08,5.30E-16,1.92E-15,5.93E-16,0.987530406,66.45137787,0.973484848,5.90E-08,5.90E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1052_2054,4.42E-16,5.60E-16,8.02E-08,9.57E-08,5.10E-16,1.79E-15,5.65E-16,0.951382353,128.4133453,0.971130714,5.90E-08,5.73E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1144_2054,5.16E-16,6.45E-16,8.79E-08,1.06E-07,6.24E-16,2.13E-15,6.59E-16,0.995612782,142.4467773,0.965187713,5.90E-08,6.07E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1238_2054,4.91E-16,6.12E-16,8.34E-08,9.74E-08,5.58E-16,2.04E-15,5.93E-16,0.964661471,145.9033661,0.976744186,5.90E-08,5.98E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2076_2054,4.41E-16,5.59E-16,8.12E-08,9.57E-08,5.07E-16,1.80E-15,5.72E-16,0.929951995,149.0727234,0.9656,5.81E-08,6.07E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2262_2052,4.98E-16,6.21E-16,8.38E-08,1.01E-07,5.53E-16,2.04E-15,6.35E-16,0.981254332,89.13168335,0.977077364,5.81E-08,5.98E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2446_2052,4.50E-16,5.67E-16,8.00E-08,9.40E-08,5.09E-16,1.86E-15,5.52E-16,0.924438043,159.9204712,0.977777778,5.81E-08,5.98E-08,5.81E-08,5.98E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3744_2054,5.15E-16,6.40E-16,8.63E-08,1.01E-07,5.95E-16,2.12E-15,6.35E-16,0.965330815,167.7675018,0.97042641,5.81E-08,5.81E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 400_2054,4.97E-16,6.19E-16,8.41E-08,9.91E-08,5.64E-16,2.03E-15,6.13E-16,0.946133831,107.2479019,0.975609756,5.98E-08,6.15E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 496_2056,5.00E-16,6.23E-16,8.46E-08,9.91E-08,5.60E-16,2.04E-15,6.14E-16,0.996118687,158.159317,0.972301136,5.73E-08,5.73E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 772_2056,4.49E-16,5.67E-16,8.02E-08,9.57E-08,5.10E-16,1.83E-15,5.72E-16,0.988677869,121.6953201,0.970774092,6.07E-08,5.98E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1516_2054,5.15E-16,6.42E-16,8.65E-08,1.03E-07,6.05E-16,2.11E-15,6.56E-16,0.944328189,145.9586182,0.968449931,5.98E-08,6.07E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1796_2054,4.76E-16,5.97E-16,8.24E-08,9.74E-08,5.52E-16,1.97E-15,5.93E-16,0.938379827,151.0235291,0.975317876,5.90E-08,6.15E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1884_2054,5.15E-16,6.45E-16,8.84E-08,1.06E-07,6.16E-16,2.09E-15,6.72E-16,0.92315972,134.7485657,0.961826858,6.07E-08,6.15E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2350_2056,4.58E-16,5.76E-16,8.02E-08,9.57E-08,5.20E-16,1.88E-15,5.72E-16,0.957724671,120.2420807,0.97741433,6.15E-08,5.98E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2724_2056,4.28E-16,5.41E-16,7.81E-08,9.06E-08,4.97E-16,1.77E-15,5.13E-16,0.955401616,122.7605209,0.975020816,5.90E-08,6.07E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2816_2054,4.64E-16,5.83E-16,8.17E-08,9.57E-08,5.28E-16,1.90E-15,5.72E-16,0.987929491,65.67508698,0.97467383,5.73E-08,5.98E-08,5.81E-08,5.98E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2904_2056,4.74E-16,5.95E-16,8.21E-08,9.91E-08,5.54E-16,1.94E-15,6.14E-16,0.922465694,163.8012238,0.97593985,6.15E-08,6.07E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3096_2054,5.05E-16,6.30E-16,8.58E-08,1.01E-07,5.88E-16,2.08E-15,6.35E-16,0.935045511,150.8249359,0.971910112,5.81E-08,6.07E-08,5.81E-08,5.98E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3186_2056,4.67E-16,5.86E-16,8.07E-08,9.57E-08,5.34E-16,1.93E-15,5.72E-16,0.941228179,152.2236481,0.980842912,5.98E-08,5.98E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3278_2054,4.81E-16,6.02E-16,8.34E-08,9.74E-08,5.42E-16,1.99E-15,5.93E-16,0.989174606,53.22199249,0.969830758,6.15E-08,6.07E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1980_2058,4.64E-16,5.83E-16,8.14E-08,9.74E-08,5.07E-16,1.89E-15,5.93E-16,0.98077671,172.150589,0.970948012,6.07E-08,5.98E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3002_2056,4.77E-16,5.98E-16,8.21E-08,9.91E-08,5.49E-16,1.98E-15,6.13E-16,0.917991099,121.5725555,0.98121713,5.81E-08,6.07E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3372_2056,4.67E-16,5.90E-16,8.41E-08,9.91E-08,5.66E-16,1.88E-15,6.11E-16,0.934345294,134.8949585,0.960960961,5.73E-08,5.98E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3466_2058,4.69E-16,5.89E-16,8.14E-08,9.74E-08,5.30E-16,1.93E-15,5.93E-16,0.972926405,125.8523178,0.97869102,5.98E-08,5.98E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3556_2058,4.75E-16,5.95E-16,8.19E-08,9.74E-08,5.35E-16,1.94E-15,5.93E-16,0.951973238,149.6016693,0.977460556,5.81E-08,6.07E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3650_2056,5.05E-16,6.29E-16,8.53E-08,1.01E-07,5.88E-16,2.10E-15,6.35E-16,0.984001282,167.8626099,0.969166083,5.98E-08,5.98E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2168_2060,5.45E-16,6.75E-16,8.89E-08,1.06E-07,6.21E-16,2.19E-15,6.98E-16,0.969823858,141.3454895,0.973890339,5.73E-08,5.38E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3836_2058,4.90E-16,6.13E-16,8.41E-08,9.91E-08,5.62E-16,2.02E-15,6.14E-16,0.94558734,132.5393829,0.97105644,5.73E-08,6.07E-08,5.81E-08,5.98E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3924_2060,4.46E-16,5.64E-16,8.02E-08,9.57E-08,5.30E-16,1.84E-15,5.72E-16,0.9178034,137.0388336,0.971405878,5.98E-08,6.07E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 4020_2060,4.67E-16,5.87E-16,8.14E-08,9.74E-08,5.54E-16,1.90E-15,5.93E-16,0.922176851,138.0798798,0.97338403,5.98E-08,5.81E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1610_2060,5.03E-16,6.28E-16,8.53E-08,1.01E-07,5.66E-16,2.04E-15,6.35E-16,0.954766807,161.1029968,0.971811135,5.81E-08,5.47E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1008_2128,4.97E-16,6.21E-16,8.38E-08,1.01E-07,5.65E-16,2.02E-15,6.35E-16,0.937215756,110.2846222,0.974248927,5.81E-08,5.98E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 356_2130,4.54E-16,5.71E-16,8.05E-08,9.40E-08,5.40E-16,1.89E-15,5.52E-16,0.95045988,125.1328583,0.97566719,6.07E-08,6.07E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 266_2132,4.41E-16,5.58E-16,8.05E-08,9.40E-08,4.90E-16,1.79E-15,5.52E-16,0.962151142,91.9417572,0.970257235,5.81E-08,5.90E-08,5.81E-08,5.90E-08
